Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.91028886801456
Sri Lanka,LKA,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.53315934995748
Sri Lanka,LKA,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.04833700695796
Sri Lanka,LKA,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.691971303497
Sri Lanka,LKA,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.379200767591
Sri Lanka,LKA,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.6831643328505
Sri Lanka,LKA,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.3362802346632
Sri Lanka,LKA,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.8194768226447
Sri Lanka,LKA,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.5438041438828
Sri Lanka,LKA,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.230514884212
Sri Lanka,LKA,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.2793225360883
Sri Lanka,LKA,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.0666052033611
Sri Lanka,LKA,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9273150418722
Sri Lanka,LKA,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.7284809437567
Sri Lanka,LKA,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.1644905234453
Sri Lanka,LKA,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.9486006411524
Sri Lanka,LKA,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.5390632811198
Sri Lanka,LKA,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.1401230659566
Sri Lanka,LKA,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.9738394947883
Sri Lanka,LKA,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.8807033118813
Sri Lanka,LKA,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.1223611336451
Sri Lanka,LKA,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.0879705649331
Sri Lanka,LKA,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.6849955743604
Sri Lanka,LKA,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.9559828517097
Sri Lanka,LKA,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.6836234329811
Sri Lanka,LKA,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.3022899310198
Sri Lanka,LKA,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.4549968067798
Sri Lanka,LKA,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.0574636126251
Sri Lanka,LKA,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.8564893174457
Sri Lanka,LKA,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.4760071964869
Sri Lanka,LKA,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.5994501995203
Sri Lanka,LKA,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.9615910475854
Sri Lanka,LKA,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.8179872683271
Sri Lanka,LKA,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.2362996888541
Sri Lanka,LKA,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.7851856463143
Sri Lanka,LKA,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.9778232235559
Sri Lanka,LKA,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.3206117240009
Sri Lanka,LKA,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.6494282989051
Sri Lanka,LKA,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,33.5287234613605
Sri Lanka,LKA,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.6691571451858
Sri Lanka,LKA,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.7386974945891
Sri Lanka,LKA,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.5239552170819
Sri Lanka,LKA,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.7677688451405
Sri Lanka,LKA,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.3232354681488
Sri Lanka,LKA,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.6278697704796
Sri Lanka,LKA,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.0772317915237
Sri Lanka,LKA,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.6826528487466
Sri Lanka,LKA,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,28.5648868629391
Sri Lanka,LKA,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.9623853971513
Sri Lanka,LKA,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.3497414386345
Sri Lanka,LKA,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,31.0925225394548
Sri Lanka,LKA,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.9099504436364
Sri Lanka,LKA,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.1041969304128
Sri Lanka,LKA,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02416002750397
Sri Lanka,LKA,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02471995353699
Sri Lanka,LKA,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01145994663239
Sri Lanka,LKA,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01747000217438
Sri Lanka,LKA,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0183299779892
Sri Lanka,LKA,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.995890021324158
Sri Lanka,LKA,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997380018234253
Sri Lanka,LKA,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.0286500453949
Sri Lanka,LKA,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.03672003746033
Sri Lanka,LKA,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02930998802185
Sri Lanka,LKA,1992,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02672004699707
Sri Lanka,LKA,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02661001682281
Sri Lanka,LKA,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02120995521545
Sri Lanka,LKA,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02107000350952
Sri Lanka,LKA,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02125000953674
Sri Lanka,LKA,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02188003063202
Sri Lanka,LKA,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.02198004722595
Sri Lanka,LKA,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01777994632721
Sri Lanka,LKA,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01797997951508
Sri Lanka,LKA,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01531004905701
Sri Lanka,LKA,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01670002937317
Sri Lanka,LKA,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00952005386353
Sri Lanka,LKA,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.979610025882721
Sri Lanka,LKA,2022,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.1759262084961
Sri Lanka,LKA,2021,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.5569839477539
Sri Lanka,LKA,2020,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.5811538696289
Sri Lanka,LKA,2019,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.8618850708008
Sri Lanka,LKA,2017,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.0510177612305
Sri Lanka,LKA,2016,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.0217666625977
Sri Lanka,LKA,2015,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.0213775634766
Sri Lanka,LKA,2014,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.3030700683594
Sri Lanka,LKA,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.9955596923828
Sri Lanka,LKA,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.7109985351562
Sri Lanka,LKA,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.2052841186523
Sri Lanka,LKA,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.0429763793945
Sri Lanka,LKA,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.4341201782227
Sri Lanka,LKA,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.6855163574219
Sri Lanka,LKA,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.5924224853516
Sri Lanka,LKA,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.3986434936523
Sri Lanka,LKA,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.3778533935547
Sri Lanka,LKA,2003,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.221389770508
Sri Lanka,LKA,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,107.363800048828
Sri Lanka,LKA,2001,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.639060974121
Sri Lanka,LKA,1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.8871688842773
Sri Lanka,LKA,1992,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.1793823242188
Sri Lanka,LKA,1991,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.7997665405273
Sri Lanka,LKA,1990,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.7467575073242
Sri Lanka,LKA,1989,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,94.3084564208984
Sri Lanka,LKA,1987,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.1939392089844
Sri Lanka,LKA,1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.6039428710938
Sri Lanka,LKA,1985,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.9014205932617
Sri Lanka,LKA,1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.610969543457
Sri Lanka,LKA,1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.8522186279297
Sri Lanka,LKA,1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.0068588256836
Sri Lanka,LKA,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,92.9322204589844
Sri Lanka,LKA,1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,84.9709625244141
Sri Lanka,LKA,1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,78.0416107177734
Sri Lanka,LKA,1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.6774520874023
Sri Lanka,LKA,1977,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.0057792663574
Sri Lanka,LKA,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,42.7832908630371
Sri Lanka,LKA,1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,71.0388717651367
Sri Lanka,LKA,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,73.1283874511719
Sri Lanka,LKA,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.8488922119141
Sri Lanka,LKA,1970,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,64.5187835693359
Sri Lanka,LKA,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.5
Sri Lanka,LKA,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.7
Sri Lanka,LKA,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.0
Sri Lanka,LKA,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3
Sri Lanka,LKA,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.6
Sri Lanka,LKA,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.9
Sri Lanka,LKA,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3
Sri Lanka,LKA,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.8
Sri Lanka,LKA,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.3
Sri Lanka,LKA,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.9
Sri Lanka,LKA,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.4
Sri Lanka,LKA,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.8
Sri Lanka,LKA,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2
Sri Lanka,LKA,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.8
Sri Lanka,LKA,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.0
Sri Lanka,LKA,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,12.6
Sri Lanka,LKA,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.3
Sri Lanka,LKA,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.1
Sri Lanka,LKA,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,28.7
Sri Lanka,LKA,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.1
Sri Lanka,LKA,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6
Sri Lanka,LKA,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.1
Sri Lanka,LKA,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7
Sri Lanka,LKA,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.5
Sri Lanka,LKA,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.4
Sri Lanka,LKA,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.1
Sri Lanka,LKA,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.8
Sri Lanka,LKA,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.4
Sri Lanka,LKA,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.9
Sri Lanka,LKA,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.3
Sri Lanka,LKA,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.7
Sri Lanka,LKA,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.0
Sri Lanka,LKA,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,22.3
Sri Lanka,LKA,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.6
Sri Lanka,LKA,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,23.5
Sri Lanka,LKA,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,25.1
Sri Lanka,LKA,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,27.4
Sri Lanka,LKA,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.2
Sri Lanka,LKA,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.5
Sri Lanka,LKA,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.9
Sri Lanka,LKA,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,40.0
Sri Lanka,LKA,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,43.0
Sri Lanka,LKA,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.2
Sri Lanka,LKA,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.9
Sri Lanka,LKA,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,53.8
Sri Lanka,LKA,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,57.7
Sri Lanka,LKA,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.2
Sri Lanka,LKA,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.0
Sri Lanka,LKA,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.1
Sri Lanka,LKA,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.6
Sri Lanka,LKA,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.6
Sri Lanka,LKA,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,69.4
Sri Lanka,LKA,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.2
Sri Lanka,LKA,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.4
Sri Lanka,LKA,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.1
Sri Lanka,LKA,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.5
Sri Lanka,LKA,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.2
Sri Lanka,LKA,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80.8
Sri Lanka,LKA,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,82.8
Sri Lanka,LKA,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,84.7
Sri Lanka,LKA,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.9
Sri Lanka,LKA,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,89.7
Sri Lanka,LKA,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,93.9
Sri Lanka,LKA,2016,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,20.5
Sri Lanka,LKA,2012,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,26.1
Sri Lanka,LKA,2009,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,21.6
Sri Lanka,LKA,2007,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.1
Sri Lanka,LKA,2000,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,22.9
Sri Lanka,LKA,1995,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,29.3
Sri Lanka,LKA,1993,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,29.1
Sri Lanka,LKA,1987,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,31.5
Sri Lanka,LKA,2019,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.0
Sri Lanka,LKA,2016,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1.3
Sri Lanka,LKA,2012,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,2.6
Sri Lanka,LKA,2009,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,3.5
Sri Lanka,LKA,2006,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,5.6
Sri Lanka,LKA,2002,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,11.0
Sri Lanka,LKA,1995,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,11.8
Sri Lanka,LKA,1990,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,11.6
Sri Lanka,LKA,1985,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,17.2
Sri Lanka,LKA,2023,Population growth (annual %),SP.POP.GROW,-0.651320770103285
Sri Lanka,LKA,2022,Population growth (annual %),SP.POP.GROW,0.112772639779474
Sri Lanka,LKA,2021,Population growth (annual %),SP.POP.GROW,1.07544995696428
Sri Lanka,LKA,2020,Population growth (annual %),SP.POP.GROW,0.530626559530355
Sri Lanka,LKA,2019,Population growth (annual %),SP.POP.GROW,0.611875945764341
Sri Lanka,LKA,2018,Population growth (annual %),SP.POP.GROW,1.04839295829763
Sri Lanka,LKA,2017,Population growth (annual %),SP.POP.GROW,1.1019266072082
Sri Lanka,LKA,2016,Population growth (annual %),SP.POP.GROW,1.13327749793807
Sri Lanka,LKA,2015,Population growth (annual %),SP.POP.GROW,0.91981102654886
Sri Lanka,LKA,2014,Population growth (annual %),SP.POP.GROW,0.933207942647201
Sri Lanka,LKA,2013,Population growth (annual %),SP.POP.GROW,-2.79968273298027
Sri Lanka,LKA,2012,Population growth (annual %),SP.POP.GROW,0.760628047767682
Sri Lanka,LKA,2011,Population growth (annual %),SP.POP.GROW,0.620507027958285
Sri Lanka,LKA,2010,Population growth (annual %),SP.POP.GROW,0.589181271319281
Sri Lanka,LKA,2009,Population growth (annual %),SP.POP.GROW,0.614014271918797
Sri Lanka,LKA,2008,Population growth (annual %),SP.POP.GROW,0.665501489405385
Sri Lanka,LKA,2007,Population growth (annual %),SP.POP.GROW,0.686177993870037
Sri Lanka,LKA,2006,Population growth (annual %),SP.POP.GROW,0.669909171598541
Sri Lanka,LKA,2005,Population growth (annual %),SP.POP.GROW,0.639733163202014
Sri Lanka,LKA,2004,Population growth (annual %),SP.POP.GROW,0.679757715006083
Sri Lanka,LKA,2003,Population growth (annual %),SP.POP.GROW,0.733298046863635
Sri Lanka,LKA,2002,Population growth (annual %),SP.POP.GROW,1.04243651089033
Sri Lanka,LKA,2001,Population growth (annual %),SP.POP.GROW,1.58029006941291
Sri Lanka,LKA,2000,Population growth (annual %),SP.POP.GROW,1.82192893868799
Sri Lanka,LKA,1999,Population growth (annual %),SP.POP.GROW,1.85791802193191
Sri Lanka,LKA,1998,Population growth (annual %),SP.POP.GROW,1.88802201260991
Sri Lanka,LKA,1997,Population growth (annual %),SP.POP.GROW,1.89854362715713
Sri Lanka,LKA,1996,Population growth (annual %),SP.POP.GROW,1.92257845082404
Sri Lanka,LKA,1995,Population growth (annual %),SP.POP.GROW,1.65501088509534
Sri Lanka,LKA,1994,Population growth (annual %),SP.POP.GROW,1.45683441097245
Sri Lanka,LKA,1993,Population growth (annual %),SP.POP.GROW,1.69784789442256
Sri Lanka,LKA,1992,Population growth (annual %),SP.POP.GROW,1.58927250831319
Sri Lanka,LKA,1991,Population growth (annual %),SP.POP.GROW,0.748734482407864
Sri Lanka,LKA,1990,Population growth (annual %),SP.POP.GROW,0.637411760252378
Sri Lanka,LKA,1989,Population growth (annual %),SP.POP.GROW,1.05136034659287
Sri Lanka,LKA,1988,Population growth (annual %),SP.POP.GROW,1.01294194595377
Sri Lanka,LKA,1987,Population growth (annual %),SP.POP.GROW,1.17115205994745
Sri Lanka,LKA,1986,Population growth (annual %),SP.POP.GROW,1.19649419220381
Sri Lanka,LKA,1985,Population growth (annual %),SP.POP.GROW,0.660261572342523
Sri Lanka,LKA,1984,Population growth (annual %),SP.POP.GROW,0.344242145520742
Sri Lanka,LKA,1983,Population growth (annual %),SP.POP.GROW,0.666511330978769
Sri Lanka,LKA,1982,Population growth (annual %),SP.POP.GROW,1.2318533776583
Sri Lanka,LKA,1981,Population growth (annual %),SP.POP.GROW,1.67925101560856
Sri Lanka,LKA,1980,Population growth (annual %),SP.POP.GROW,1.82391733574432
Sri Lanka,LKA,1979,Population growth (annual %),SP.POP.GROW,1.86567132850764
Sri Lanka,LKA,1978,Population growth (annual %),SP.POP.GROW,1.83899122278722
Sri Lanka,LKA,1977,Population growth (annual %),SP.POP.GROW,1.81431192980305
Sri Lanka,LKA,1976,Population growth (annual %),SP.POP.GROW,1.81229438316652
Sri Lanka,LKA,1975,Population growth (annual %),SP.POP.GROW,1.81195742093226
Sri Lanka,LKA,1974,Population growth (annual %),SP.POP.GROW,1.8567729541151
Sri Lanka,LKA,1973,Population growth (annual %),SP.POP.GROW,1.94602061213073
